ph,Chloramines,Turbidity,Conductivity,Hardness,Potability
8.32,1.33,3.52,699.64,210.33,1
7.82,1.26,0.52,647.45,282.93,1
7.61,1.08,4.75,473.92,177.47,1
7.05,0.14,0.63,170.72,280.5,1
7.04,2.08,2.62,683.61,141.98,1
8.74,0,6.5,1629.89,12.75,0
9.27,0.02,5.3,1125.61,18.47,0
6.36,4.18,5.77,894.63,9.87,0
7.39,0.23,2.22,569.43,184.41,1
7.92,1.64,4.53,444.89,259.95,1
5.46,5.55,7.16,836.58,54.36,0
5.97,4.88,5.64,43.8,383.2,0
5.73,4.98,8.33,1751.67,595.11,0
8.04,3.28,4.27,761.6,280.86,1
8.37,2.07,2.65,308.74,190.27,1
9.19,5.97,6.14,43.95,31.3,0
6.17,0.03,6.1,1689.79,430.91,0
6.73,3.34,2.35,181.89,220.68,1
7.33,3.52,1.36,107.77,251.79,1
9.29,4.51,8.26,31.47,361.47,0
7.02,2.27,2.54,154.73,102.09,1
5.62,0.01,9.37,1579.68,34.89,0
6.33,5.22,6.39,18.65,40.81,0
6.01,0.08,9.29,11.48,22.59,0
7.15,2.27,1.97,391.76,115.7,1
5.31,4.25,8.16,23.49,57.73,0
5.76,5.42,7.53,41.73,28.32,0
8.37,1.94,1.13,244.52,274.02,1
8.04,2.26,4.68,749.82,160.8,1
7.74,2.54,4.53,609.57,201.59,1
7.48,0.45,4.51,796.39,111.18,1
6.81,1.54,4.2,92.39,242.57,1
6.17,4.32,7.23,801.69,568.32,0
8.71,0.01,5.86,19.26,564.71,0
5.37,0.02,7.2,1637.28,34.06,0
9.33,4.93,6.7,1440.71,13.57,0
9.41,4.35,8.54,33.24,30.87,0
7.6,3.4,2.25,584.94,156.55,1
7.32,2.36,2.98,561.72,168.07,1
5.07,0.08,8.7,915.75,14.83,0
7.82,2.71,2.72,57.25,132.97,1
6.15,4.82,6.97,1565.73,425.4,0
7.95,2.98,3.59,663.58,188.07,1
5.54,0.01,5.28,37.1,576.74,0
6.57,1.22,4.16,616.51,169.46,1
5.6,5.22,7.21,1540.4,547.09,0
8.31,2.21,4.06,792.45,296.22,1
7.88,0.78,1.17,150.25,181.53,1
5.39,0.04,7.81,36.66,326.87,0
8.87,0.05,6.31,1127.56,393.05,0
8.81,4.97,8.91,25.65,13.57,0
8.99,5.4,7.85,48.49,45.85,0
8.41,2.12,1.82,433.2,111.54,1
5.38,0.07,6.23,28.29,43.64,0
6.61,1,2.74,568.23,151.17,1
8.19,1.76,3.56,232.18,82.77,1
5.5,0.03,8.87,22.36,42.8,0
8.95,5.6,5.82,1444.1,9.34,0
8.13,0.14,4.8,546,106.62,1
9.35,5.51,8.55,1431.17,30.45,0
6.05,5.61,9.43,12.87,22.16,0
6.82,0.17,2.13,535.2,137.28,1
6.53,2.5,1.99,579.23,257.49,1
7.85,2.12,2.93,309.37,157.43,1
8.84,0,6.65,33.26,11.8,0
6.64,1.22,0.33,721.93,275.81,1
8.03,0.49,1.36,154.21,136.74,1
7.8,0.99,2.71,230.33,248.37,1
6.4,5.33,8.16,1797.58,25.62,0
9.45,5.19,6.02,1972.63,397.25,0
5.17,0.07,7.49,30.8,436.82,0
7.73,3.96,1.09,795.11,264.56,1
8.29,3.37,3.56,83.61,164.55,1
8.02,3.05,0.94,456.93,179.74,1
8.08,0.85,0.94,291.58,157.44,1
9.25,0.04,8.79,14.61,584.99,0
7.8,3.61,0.62,589.82,162.51,1
8.93,0,7.12,1496.44,14.88,0
8.99,5.31,7.1,34.11,15.01,0
8.02,0.99,4.18,498.05,161.47,1
6.85,2.22,4.67,461.59,147.84,1
8.16,1.69,0.31,407.17,169.76,1
6.84,3.47,4.68,530.9,165.63,1
7.4,1.61,4.13,614.71,109.99,1
8.94,0.07,7.17,33.4,17.62,0
6.84,0.16,2.21,232.02,120.52,1
6.91,0.6,4.64,160.8,238.53,1
8.08,1.31,3.55,62.04,200.83,1
7.15,2.55,2.41,204.15,153.21,1
7.36,0.59,1.91,596.83,232.88,1
6.55,1.67,1.95,627.58,202.56,1
6.56,3.32,4.86,222.54,198.79,1
9.08,0.05,6.7,22.99,22.42,0
9.01,0.07,5.6,809.96,55.25,0
9,4.69,9.88,1542.06,20.97,0
8.44,1.65,2.93,550.55,146.02,1
7.46,0.88,1.76,225.5,247.45,1
7.26,3.93,2.52,85.66,189.28,1
7.34,1.81,2.46,782.17,202.93,1
7.8,1.31,2.5,420.88,231.87,1
8.8,0.03,9.3,1480.56,469.88,0
7.79,1.02,0.44,144.89,219.2,1
7.42,3.14,3.23,74.69,224.69,1
6.03,4.14,8.64,18.1,457.33,0
9.18,0.05,8.57,1945.69,6.67,0
5.94,4.11,9.58,36.5,30.65,0
6.01,0.07,9,31.64,398.09,0
8.1,3.33,0.44,552.35,111.17,1
7.9,2.29,1.23,643.65,230.81,1
7.36,0.77,0.8,213.51,191.28,1
8.43,1.37,3.61,62.23,239.03,1
6.78,3.47,1.63,128.18,211.44,1
6.06,5.36,8.9,1065.88,53.23,0
9.43,4.6,8.35,1920.72,44.52,0
5.42,5.44,8.42,16.93,539.78,0
7.82,1.67,4.26,485.54,257.25,1
7.86,2.05,3.28,792.79,223.91,1
9.17,4.38,9.56,47.63,56.62,0
7.62,3.07,4.83,656.08,205.5,1
7.96,1.7,0.7,179.73,90.97,1
7.75,1.04,3.79,693.16,142.56,1
7.91,0.55,4.65,578.07,253.19,1
8.99,0.09,8.8,1233.93,46.97,0
7.56,0.91,3.74,165.4,258.49,1
6.68,1.81,2.24,155.03,115.01,1
6.96,1.44,4.95,373.25,239.03,1
5.61,0.08,6.74,12.75,386.37,0
9.46,5.31,6.4,34.5,39.21,0
8.39,3.65,4.91,525.07,245.97,1
5.89,0.03,8.37,1446.9,581.56,0
8.72,4.49,5.84,22.05,374.04,0
9.48,4.95,7.38,41.12,27.77,0
7.16,0.31,3.78,268.42,226.41,1
6.52,3.46,4.92,731.8,192.5,1
9.17,0.07,6.05,29.96,338.39,0
6.69,1.21,1.76,644.08,206.01,1
8.81,5.1,9.35,25.97,1.03,0
9.06,5.36,9.39,859.63,54.86,0
7.43,3.57,0.83,352.76,268.18,1
8.8,5.37,5.68,1665.87,52.86,0
6.85,3.29,0.58,412.49,212.07,1
8.18,2.16,2.06,451.23,256.55,1
9.33,5.95,5.24,11.6,340.89,0
6.85,2.12,0.99,561.02,123.98,1
5.13,4.41,6.31,1968.11,338.62,0
5.66,4.68,7.24,1250.24,4.03,0
6.05,0.09,5.72,1771.28,16.92,0
7.9,2.98,1.82,95.27,206.28,1
6.89,3.53,0.02,234.28,136.97,1
8.09,3.56,4.54,687.77,189.03,1
7.35,1.49,1.32,731.33,208.18,1
7.91,2.45,0.14,422.66,255.98,1
8.74,0.05,7.92,19.99,441.21,0
9.46,0.08,9.39,13.84,530.03,0
8.31,3.87,1.39,164.67,143.78,1
7.43,2.64,2.45,579.17,245.88,1
7.84,2.54,0.4,427.13,210.82,1
7.29,3.91,2.49,244.53,150.69,1
6.13,0.01,7.99,1582.36,333.35,0
6.64,0.15,4.79,640.87,88.33,1
6.14,0.06,6.18,44.65,524.51,0
5.65,0.01,5.81,27.5,38.5,0
9.09,4.97,8.21,1974.35,593.78,0
8.89,0.07,9.54,1023.7,1.18,0
7.07,0.48,3.1,587.25,160.92,1
5.52,5.03,8.89,1589.44,24.77,0
6.08,0.08,6.18,36.13,397.84,0
8.32,2.79,1.01,792.29,82.8,1
5.81,0.09,5.8,12.02,52.7,0
6.65,1.38,1.47,601.96,200.63,1
8.62,0.04,9.24,940.81,389.42,0
5.36,5.96,6.68,1270.11,2.04,0
5.95,0.08,8.17,1199.88,419.54,0
6.98,1.29,2.63,113.91,112.04,1
5.73,0.05,6.46,24.14,383.06,0
8.13,1.14,2.43,613.27,68.82,1
7.59,1.56,2.06,428.47,106.34,1
9.19,0.07,5.72,1032.8,456.79,0
8.84,5.04,6.54,1979.92,319.25,0
9.01,4.94,5.27,1864,31.66,0
5.89,4.59,9.8,31.07,26.62,0
8.96,4.46,7.7,1764.29,414.35,0
9.17,0,6.91,32.78,473.95,0
9.17,5.51,7.35,18.32,48.94,0
8.22,0.84,2.46,648.8,162.61,1
6.54,0.83,3.97,317.74,232.43,1
5.13,5.69,5.12,833.93,45.53,0
6.95,3.88,0.86,691.51,177.26,1
7.81,2.36,0.02,287.81,169.95,1
7.77,1.07,1.15,785.34,209.85,1
5.79,4.67,9.57,41.65,435.41,0
5.48,0,9.98,14.34,1.67,0
7.93,3.46,0.16,682.07,206.09,1
6.31,5.33,7.85,18.7,25.37,0
7.91,1.27,1.76,420.48,186.05,1
8.7,0.08,5.15,1551.55,19.98,0
5.11,0.02,7.51,27.09,29.95,0
7.45,3.57,2.95,721.95,293.43,1
5.9,4.38,9.36,16.32,430.66,0
8.47,0.15,4.47,758.87,202.7,1
8.94,4.74,8.14,1827.66,479.39,0
6.62,0.87,1.63,172.49,212.17,1
9.01,0.01,6.21,1290.07,588.98,0
7.89,1.94,2.07,172.19,211.32,1
9.47,0.02,9.86,16.53,39.28,0
5.61,0.05,5.63,11.8,591.91,0
8.48,1.3,1.5,706.95,118.41,1
7.75,0.76,4.87,798.43,211.3,1
5.22,4.67,9.57,30.57,54.94,0
7.34,0.77,2.53,370.13,161.23,1
5.97,0.04,7.02,18.47,488.57,0
7.14,3.63,1.94,430.29,247.12,1
6.13,5.78,5.35,862.4,330.45,0
7.59,2.32,4.06,428.72,81.75,1
5.84,0.07,9.82,26.12,538.75,0
5.33,0.04,9.63,1277.3,359.47,0
7.1,1.61,4.3,691.6,295.81,1
6.68,2.15,0.77,282.5,160.09,1
6.66,0.44,4.87,506.05,282.81,1
8.76,0.09,7,1042.6,40.86,0
5.67,0.03,5.82,40.32,24.31,0
8.71,0.05,9.33,1524.44,593,0
7.63,1,2.84,634.62,143.39,1
6.63,0.47,4.06,174.14,143.11,1
7.61,2.8,0.25,459.88,205.52,1
7.5,0.31,0.14,753.1,277.36,1
8.48,2.91,3.84,350.49,217.18,1
5.85,4.37,5.38,42.55,316.74,0
7.38,1.87,2.73,731.22,185.53,1
8.66,0.07,7.79,1822.46,439.21,0
8.38,3.21,3.03,669.39,194.39,1
8.94,4.87,6.25,18.49,499.06,0
7.09,3.7,3.85,522.54,237.33,1
5.29,0.02,9.33,10.75,19.4,0
8.94,4.23,9.76,30.66,44.88,0
5.54,0.07,6.3,48.55,411.36,0
8.86,4.5,5.66,1650.95,23.44,0
9.34,0.02,6.75,934.64,42,0
5.23,5.72,7.88,1130.73,54.47,0
5.84,0.02,7.72,29.85,42.92,0
6.95,3.39,3.99,605.61,175.85,1
7.47,0.44,2.12,437.51,263.15,1
9.5,4.67,6.34,31.99,19.6,0
7.26,1.98,1.05,139.18,121.15,1
9.23,0.04,8.89,1022.32,34.56,0
8.64,4.6,5.28,11.54,586.95,0
7.45,1.12,2.83,429,256.38,1
9.3,5.48,5.51,1099.03,57.46,0
5.17,0.01,8.87,1292.28,42.75,0
5.9,5.96,9.93,817.01,390.35,0
7.95,0.76,2.69,251,237.51,1
5.57,4.15,9.78,28.54,567.83,0
6.87,3.46,2.36,126.81,126.28,1
7.29,2.91,1.01,723.28,87.74,1
9.02,0.07,7.84,1616.26,55.78,0
9.36,0.08,8.49,1408.19,37.58,0
6.56,2.69,3.67,771.1,281.18,1
7.14,3.3,4.47,371.91,144.23,1
8.32,1.87,4.47,472.74,106.57,1
7.66,2.87,1.27,114.1,287.15,1
7.09,0.63,3.91,394.71,149.86,1
5.53,5.61,9.73,18.15,386.99,0
7.89,0.86,1.46,84.84,98.84,1
8.02,3.15,1.41,193.23,162.21,1
6.92,3.91,1.88,716.92,111.76,1
7.13,3.95,3.52,552.46,249.73,1
5.41,0.02,9.2,44.45,26.59,0
7.96,1.83,2.33,356.39,223.92,1
8.69,4.36,7.62,1797.58,395.1,0
9.01,4.94,7.43,14.22,35.83,0
8.02,3.51,1.83,318.93,100.81,1
5.83,4.73,5.72,33.56,39.25,0
8.89,4.76,9.19,1339.1,12.16,0
7.19,2.66,0.82,747.86,229.28,1
5.29,4.83,8.77,43.6,445.45,0
7.56,0.83,1.84,558.5,204.13,1
8.36,0.25,0.65,635.69,165.02,1
9.1,0.04,7.82,48.45,498.52,0
7.77,3.45,4.3,550.57,114.59,1
8.98,4.29,8.18,1445.28,9.26,0
5.02,0.06,5.62,14.55,38.85,0
8.2,3.44,0.98,585.7,285.99,1
7.71,3.92,1.41,721.47,240.28,1
8.97,5.33,6.12,36.57,499.86,0
8.63,4.99,9.32,1691.44,467.99,0
8.3,1.62,1.39,121.37,293.75,1
5.22,0.02,8.24,38.31,312.09,0
8.61,5.08,9.66,38.97,57.06,0
9.41,0.06,7.14,1495.36,13.82,0
7.09,2.87,3.28,787.46,189.54,1
7.76,0.31,4.72,688.57,89.74,1
8.92,4.78,8.49,1142.08,41.61,0
8.3,2.18,2.21,614.81,132.55,1
7.59,0.56,3.51,289.03,228.22,1
8.46,2.37,0.17,70.79,140.51,1
7.96,0.22,4.73,775.34,228.6,1
5.41,5.51,9.38,32.07,32.28,0
9.26,0.04,7.81,48.7,25.99,0
6.99,1.52,0.3,308.03,171.61,1
7.72,0.71,4.28,639.6,222.93,1
6.65,0.58,4.35,637.05,287.42,1
7.49,3.61,2.88,525.57,225.66,1
5.46,4.11,9.26,30.22,499.2,0
6.91,0.29,0.6,291.77,276.21,1
8.69,4.97,7.6,31.64,493.99,0
8.81,5.65,9.57,1577.86,490.97,0
7.67,2.07,0.91,244.54,60.26,1
5.75,4.62,6.86,27.7,21.33,0
8.87,5.88,7.35,10.62,16.66,0
7.54,0.32,2.89,559.76,225.53,1
7.85,1.52,4.99,631.04,132.28,1
9,0.07,7.96,26.43,573.45,0
6.27,4.86,7.45,1155.24,43.71,0
6.53,1.9,1.36,217.23,80.96,1
6.64,1.32,2.38,175.81,282.47,1
7.4,3.46,0.96,778.33,235.46,1
6.77,2.84,2.81,739.47,150.67,1
6.96,1.58,2.26,296.15,266.8,1
9.25,4.26,9.27,11.28,369.63,0
5.61,0.04,6.86,43.55,393.15,0
7.14,0.32,4.45,435.14,291.14,1
6.78,3.66,3.64,109.36,104.33,1
5.42,0.08,5.33,1404.18,416.99,0
8.99,0.05,5.64,26.17,24.81,0
8.89,5.9,9.59,930.57,18.46,0
8.93,0.04,6.69,31.47,14.32,0
7.18,1.94,1.19,117.14,279.79,1
8.26,2.92,0.9,100.39,228.03,1
9.17,4.17,6.63,1423.36,44.53,0
7.93,3.71,4.51,287.24,102.26,1
5.84,0.05,9.91,1202.65,37.56,0
9.42,0.04,7.99,40.99,327.29,0
5.95,4.61,5.65,32.35,533.19,0
6.74,1.08,4.26,546.18,268.03,1
5.58,0.04,5.73,1676.42,349.31,0
9.34,5.45,6.39,30.72,8.85,0
7.52,2.71,2.26,343.7,294.21,1
8.81,4.5,8.63,1494.78,45.68,0
8.96,4.39,9.43,1313.09,340.89,0
8.98,5.38,8.85,23.72,53.56,0
7.79,3.1,3.03,284.43,71.4,1
6.08,0.01,9.24,1386.76,401.66,0
8.33,0.26,4.27,590.51,280.19,1
8.75,5.27,5.55,42.87,44.35,0
8.49,1.19,0.82,599.99,235.75,1
7.94,2,0.57,791.19,143.96,1
8.14,2.41,3.02,329.32,167.79,1
7.02,2.64,4.78,592.9,137.95,1
6.59,2.87,2.9,694.28,210.1,1
5.52,4.15,6.11,1376.71,574.44,0
6.23,4.74,5.15,1738.87,30.76,0
8.01,3.89,0.09,722.72,127.32,1
6.09,4.41,9.22,1402.67,389.5,0
6.14,0.03,9.58,28.13,410.02,0
9.39,0.05,7.6,1945.49,5.2,0
7.8,2.79,4.44,157.37,198.52,1
9.44,4.28,7.21,1905.73,543.96,0
5.17,5.77,8.84,1732.46,361.33,0
7.85,3.98,2.41,506.08,257.9,1
7.7,1.84,0.25,532.73,206.33,1
7.31,2.87,2.55,653.55,245.47,1
7.82,3.26,3.65,736.29,278.12,1
7.99,1.55,3.81,341.14,92.72,1
8.48,2.71,3.2,330.75,91.98,1
8.72,0.03,9.37,25.88,31.73,0
8.9,4.77,5.37,1913.97,47.79,0
5.57,4.57,5.52,12.75,18.25,0
9.1,5.65,5.62,1036.53,495.39,0
8.95,0.03,9.61,11.02,375.26,0
5.01,0.05,6.21,1270.63,512.78,0
8.85,4.99,9.82,23.26,34.14,0
6.67,3.69,1.08,531.03,294.3,1
5.61,0.01,8.95,1993.26,312.09,0
6.6,3.16,4.56,792.16,262.49,1
6.06,0.03,5.29,16.37,58.83,0
9.33,0.02,7.43,1440.65,511.39,0
6.56,1.81,4.38,136.16,106.17,1
6.98,0.34,2.66,684.66,155.46,1
6.61,0.92,4.81,778.27,220.31,1
6.57,0.63,2.34,355.06,95.02,1
5.04,0.02,7.98,827.92,448.74,0
7.67,2.61,1.91,595.07,181.19,1
7.68,2.73,2.95,682.61,269.99,1
7.11,3.39,2.44,705.93,218.6,1
8.97,5.6,8.03,22.84,46.96,0
5.14,4.39,6.84,1475.61,498.05,0
6.59,0.98,0.05,690.16,141.32,1
5.69,0,9.71,48.52,379.82,0
8.95,0.03,7.84,1849.33,11.37,0
5.65,4.85,9.65,38.06,570.7,0
8.71,0.03,6.6,19.6,34.14,0
9.24,5.36,9.13,1736.64,329.45,0
7.89,0.3,1.84,474.3,224.71,1
9.36,0.07,9,1132.42,361.35,0
5.09,5.79,5.65,25.25,386.19,0
5.81,5.47,7.36,44.51,35.17,0
5.15,0.02,9.2,37.23,14.04,0
5.3,0.01,8.34,1515.68,565.56,0
5.47,0.06,8.18,1429.29,18.13,0
8.64,0.03,6.61,18.34,42.55,0
6.36,0.06,9.67,851.94,378.18,0
9.46,0.09,8.32,1057.93,495.45,0
5.92,4.3,7.14,13.84,353.68,0
8.75,5.64,6.73,1936.96,577.75,0
6.81,3.15,0.7,663.2,263.68,1
7.51,2.24,3.22,744.91,128.79,1
9.36,5.04,6.26,46.95,352.68,0
5.94,5.67,5.65,39.53,369.85,0
6.92,1.37,2.38,723,72.38,1
9.23,4.81,6.37,34.86,19.44,0
7.88,3.55,3.81,295.07,268.96,1
5.57,0.07,5.36,46.36,25.04,0
8.86,0.03,9.03,21.47,395.75,0
8.36,2.6,4.28,389.56,75.49,1
7.67,1.15,1.1,237.91,180.5,1
5.06,0.08,9.39,36.13,3.47,0
5.58,0.09,9.53,35.09,521.67,0
9.19,5.6,8.99,1508.91,425.61,0
6.89,3.75,2.78,792.65,284.3,1
6.88,2.74,0.7,497.84,298.03,1
9.31,4.28,8.12,1098.29,316.74,0
8.92,4.62,7.07,1354.98,49.34,0
7.93,0.31,0.81,529.6,238.74,1
5.84,4.49,8.13,1260.16,39.27,0
6.19,0.03,7.44,37.43,54.97,0
5.19,0.05,6.79,1787.89,10.4,0
5.24,5.85,8.15,853.73,21.47,0
8.16,2.45,1.6,651.46,205.88,1
6.61,3.97,2.98,748.37,254.22,1
8.13,2.23,3.74,115.61,119.06,1
7.47,3.26,4.24,463.11,147.97,1
8.33,2.06,4.63,479.5,257.66,1
5.69,0.09,5.66,1613.55,21.81,0
7.23,1.67,2.59,427.3,220.51,1
9.33,0,7.29,1003.63,13.94,0
7.49,1.28,1.76,632.86,89.46,1
6.7,1.15,2.98,639.83,299.37,1
8.71,4.73,9.97,39.01,49.39,0
8.4,3.09,3.37,499.04,110.65,1
5.36,5.9,8.28,43.34,364.16,0
9.35,0.03,9.65,1374.29,20.59,0
7.48,0.38,3.14,366.9,126.21,1
8.94,0.06,8.86,25.93,478.88,0
7.86,2.68,0.02,387.95,80.71,1
5.77,0.08,8.6,1385.17,451.7,0
6.31,5.87,9.6,21.17,48.11,0
9.37,0.08,5.69,48.49,13.61,0
9,0.01,8.41,1692.27,28.04,0
5.13,0.08,5.96,22.63,52.15,0
7.21,1.4,0.83,657.32,290.61,1
8.27,0.49,1.06,618.01,200.82,1
7.93,2.18,4.85,52.66,295.22,1
6.62,1.19,0.3,613.78,202.27,1
8.11,0.92,1.72,87.98,115.39,1
6.98,0.89,1.2,688.1,73.41,1
9.03,4.37,7.52,1982.02,28.98,0
6.73,3.04,4.41,263.95,226.14,1
6.55,1.13,3.1,728.08,195.37,1
8.72,0,5.2,1637.06,40.06,0
7.24,1.03,3.57,674.79,115.16,1
8.09,2.78,0.09,351.81,104.21,1
6.87,0.61,1.72,196.98,253.71,1
8.89,5.59,8.59,29.45,23.81,0
6.79,1.62,1.85,263.43,142.58,1
7.66,3.9,3.89,96.53,191.26,1
5.62,0.07,7.67,1477.1,13.57,0
7.83,2.89,2.7,302.54,264.25,1
6.64,3.56,2.44,541.14,268.3,1
7.34,2.6,1.8,519.4,125.27,1
5.05,0.03,9.85,12.31,4.31,0
5.39,5.5,7.18,46.05,10.46,0
5.33,0.08,7.98,1416.49,448.6,0
5.31,0.02,5.3,801.46,10.82,0
8.86,4.26,6.2,17.14,1.27,0
9.25,4.65,8.45,45.38,450.98,0
7.99,1.28,3.7,436.8,131.43,1
9.03,0.06,8.28,35.76,34.1,0
5.8,0.04,6.2,1830.17,40.66,0
9.16,4.53,5.21,33.94,354.42,0
5.92,0.03,6.3,38.39,12.65,0
8.16,3.02,2.38,601.59,187.26,1
5.21,0.05,8.45,35.75,397.26,0
7.2,2.76,0.52,698.36,76.66,1
5.05,4.17,6.84,29.29,46.49,0
6.25,5.73,7.34,1338.85,42.92,0
8.14,1.38,0.6,147.17,197.58,1
7.38,3.94,1.62,508.58,183.59,1
6.98,1.28,2.43,497.28,211.5,1
6.56,1.85,4.86,399.4,277.39,1
5.61,0.08,9.8,1655.77,396.68,0
6.64,1.42,4.64,595.52,96.78,1
7.76,1.63,2.1,312.11,272.12,1
9.09,0.04,5.71,46.42,485.86,0
7.25,1.32,4.34,583.41,293.2,1
9.19,4.4,6.8,1228.63,507.22,0
6.32,0.02,6.02,801.46,541.05,0
7.28,1.82,4.4,85.08,89.59,1
8.94,4.68,6.98,15.13,555.26,0
5.94,4.21,8.39,1264.92,412.6,0
5.17,0.05,9.32,1436.62,31.64,0
8.87,5.08,8.1,1559.11,7.59,0
7.48,0.77,2.41,394.48,156.44,1
6.6,0.32,0.16,101.34,278.97,1
8.72,0.07,7.74,25.01,349.07,0
7.84,1.42,2.37,628.08,95.54,1
7.33,1.96,4.07,213.69,130.26,1
6.25,0,9.81,29.44,35.92,0
6.24,5.33,5.14,14.19,12.05,0
6.24,0.05,7.44,1461.41,320.13,0
9.04,0.01,9.28,22.26,436.92,0
5.11,4.31,7.91,34.28,490.97,0
8.81,5.95,6.62,1686.01,495.49,0
9.2,5.4,7.71,918.13,23.42,0
6.7,1.28,1.19,376.95,68.78,1
8.89,0.02,6.67,1217.88,53.05,0
8.92,5.96,5.26,18.4,396.32,0
5.34,5.38,9.44,1917.54,33.47,0
7.51,0.58,2.27,445.55,63.64,1
7.55,3.83,1.04,462.49,260.82,1
6.15,0.04,6.45,22.23,42.34,0
8.1,2.31,1.31,714.7,116.18,1
8.6,5.99,7.12,1550.76,562.2,0
7.09,3.94,0.53,247.12,225.52,1
9.34,0.08,7.99,26.3,371.81,0
5.09,5.81,5.88,949.3,54.43,0
9.18,0.06,8.57,1206.76,378.18,0
6.24,4.9,5.18,1591.52,47.7,0
7.22,1.27,3.95,584.68,256.58,1
7.17,3.24,3.45,795.92,238.2,1
6.21,0.02,9.38,36.52,54.97,0
8.85,0.04,6.8,1516.82,336.57,0
9.01,0.01,8.92,41.45,410.3,0
7.15,2.64,3.78,781.55,200.27,1
6.83,1.65,3.79,575.5,270.15,1
8.85,4.32,5.48,865.88,303.91,0
7.73,0.21,4.93,154.22,172.51,1
7.68,1.67,0.02,175.23,71.73,1
6.9,1.69,2.91,235.92,288.37,1
6.71,1.4,3.39,441.98,192.48,1
6.02,0.05,8.34,28.08,501.29,0
6.21,0.08,9.88,19.24,5.49,0
5.15,0.06,7.3,1056.09,408.84,0
5.94,5.89,8.28,1009.76,35.53,0
6.99,3.74,2.85,456.07,131.12,1
5.64,4.85,5.52,36.62,384.48,0
6.81,2.28,2.26,721.67,258.36,1
5.57,0.07,7.55,46.59,396.35,0
9.22,0.03,5.86,35.52,32.93,0
7.89,0.43,1.27,333.52,64.09,1
6.68,3.57,1.79,533.72,214.01,1
6.11,5.54,7.42,38.97,42.12,0
5.49,4.9,6.48,1823.36,302.96,0
8.65,4.9,9.17,31.59,440,0
7.97,0.44,0.44,133.98,102.79,1
6.77,1.22,3.01,355.23,132.69,1
6.16,0,8.22,1367.24,45.65,0
8.81,4.4,5.68,924.75,467.18,0
9.07,0.03,7.99,42.31,490.39,0
9.14,0.07,5.51,46.09,449.01,0
9.36,5.22,8.86,13.17,529.49,0
7.6,1.43,3.85,118.69,221.73,1
8.04,2.22,0.86,277.08,62.7,1
9.06,0.01,6.08,1499.95,28.22,0
6.14,0.02,7.35,1877.88,13.86,0
6.21,0.04,5.24,33.66,52.1,0
7.84,0.29,4.33,232.79,68.23,1
7.87,3.23,4.77,586.42,126.48,1
5.12,0.02,8.37,834.34,324.42,0
7.04,2.87,4.07,466.17,102.52,1
6.9,1.11,4.56,278.15,95.78,1
7.3,1.61,3.92,502.92,108.19,1
8.92,4.21,5.36,1222.2,44.88,0
8.19,2.47,1.01,179.57,103.87,1
7.83,2.11,2.32,244.94,146.22,1
7.51,0.11,3.78,129.21,81.69,1
6.6,1.99,2.74,339.39,256.63,1
8.86,0.07,8.32,14.01,56.53,0
8.69,0.03,5.38,1577.4,35.55,0
8.85,0.03,9.72,14.88,28.68,0
6.02,0.04,9.32,1682.58,52.86,0
6.8,2.86,2.01,319.73,240.19,1
5.18,5.07,7.71,37.65,475.06,0
7.31,3.34,3.21,692.74,217.53,1
6.73,1.05,2.13,392.61,274.89,1
8.14,3.38,2.5,76.25,260.14,1
7.27,0.85,3.53,606.93,151.19,1
7.17,1.36,2.72,194.07,84.07,1
7,2.03,4.42,315.45,106.75,1
7.02,3.36,3.47,756.84,101.01,1
8.73,0.03,7.72,29.62,44.52,0
8.05,1.18,0.68,706.04,281.19,1
8.85,5.51,8.62,43.74,5.27,0
9.27,0.07,9.08,1577.4,411.51,0
5.33,0,6.08,1540.52,52.22,0
8.25,0.64,4.27,719.17,154.58,1
8.75,5.01,9.28,1728.87,35.17,0
5.67,4.31,6.57,18.1,48.66,0
6.74,2.26,0.9,601.81,193.74,1
7.71,1.09,3.95,106.69,294.98,1
7.61,0.42,2.07,533.22,89.38,1
7.13,3.48,3.88,342.92,117.93,1
8.02,2.53,4.05,180.55,92.18,1
9.12,4.33,5.68,880.56,50.59,0
7.32,2.71,4.2,750.78,138.08,1
8.11,0.71,0.26,780.9,105.98,1
7.06,0.87,4.8,174.81,100.55,1
6.62,2.4,0.12,289.35,148.81,1
8.14,2.06,4.93,552.74,203.31,1
8.37,3.67,0.49,797.05,186.7,1
6.31,4.96,6.26,46.18,1.81,0
6.3,4.74,7.31,1323.62,45.15,0
8.04,0.74,2.98,247.63,161.68,1
9.37,0.08,6.99,37.68,501.28,0
9.34,5.71,7.88,881.72,32.14,0
5.66,0.02,8.06,16.34,43.43,0
6.98,0.31,1.61,266.64,272.42,1
5.67,0.06,5.68,25.89,50.84,0
7.05,0.49,3.37,762.74,240.01,1
6.86,1.79,2.73,326.77,234.03,1
6.59,2.49,2.71,613.16,232.15,1
7.51,1.28,1.73,482.59,147.17,1
7.09,3.62,3.78,163.35,234.61,1
6.33,5.08,6.05,924.75,18.37,0
7.74,3.03,0.05,193.01,80.28,1
5.81,4.75,5.97,34.66,34.04,0
8.42,0.89,1.76,348.77,97.79,1
8.49,2.46,4.59,90.24,70.29,1
7.68,0.85,0.2,269.26,216.19,1
9.19,0.08,5.91,11.49,439.92,0
5.03,4.94,6.64,36.85,9.43,0
9.01,4.82,6.42,1405.07,28.76,0
