ph,Chloramines,Turbidity,Conductivity,Hardness,Potability
7.67,2.89,2.63,140.35,214.04,1
8.12,1.19,6,57.2,151.82,0
7.05,1.31,3.08,573.86,393.48,0
8.09,2.46,1,641.13,365.61,0
5.68,2.1,3.34,1074.8,323.05,0
5.72,1.46,1.36,556.3,186.34,0
7.33,4.04,3.82,387.07,113.24,0
7.7,2.41,5.62,616.86,257.95,0
9.05,3.27,4.72,332.25,408.55,0
5.92,0.95,1.64,146.03,287.83,0
8.79,2.67,1.78,173.56,485.07,0
6.34,1.59,0.42,435.33,7.72,0
7.08,2.63,1.72,46.1,499.17,0
6.77,3.9,0.56,309.66,345.7,0
7.1,3.84,3,1030.15,416.34,0
6.1,1.77,4.25,327.96,167.48,0
7.51,3.47,4.51,170.63,254.17,1
8.71,4.71,0.36,1235.33,398.49,0
7.27,3.13,2.04,820.54,380.32,0
7.46,0.74,1.73,106.23,167.02,1
8.9,3.4,0.63,109.05,162.21,0
8.32,0.52,2.17,807.4,331.41,0
7.46,4.36,1.8,715.96,466.83,0
6.53,2.58,3.81,116.84,219.39,1
9.04,1.93,5.3,314.88,176.47,0
7.81,0.29,2.73,1209.88,447.34,0
6.38,1.9,4.48,756.45,341.53,0
6.58,4.52,0.88,589.21,194.14,0
8.71,0.1,5.37,347.7,28.64,0
5.68,2.37,0.92,199.8,360.74,0
9.47,4.66,1.15,541.34,176.44,0
6.02,1.97,0.64,1201.41,35.28,0
8.68,2.14,1.86,91.86,306.14,0
7.08,2.89,3.31,1288.54,161.5,0
7.47,2.31,5.93,293.92,169.23,0
9.02,0.84,4.76,549.13,239.59,0
7.15,0.09,2.28,87.22,358.74,0
7.65,3.05,3.46,772.67,138.17,1
5.7,4.6,3.74,644.12,40.47,0
5.51,0.53,4.94,876.72,212.21,0
6.48,1.05,4.42,719.2,27.46,0
8.22,1.85,3.42,535.69,348.63,0
5.99,4.04,4.02,966.95,479.62,0
5.96,1.35,4.48,61.78,329.38,0
7.14,4.41,0.8,717.11,137.7,0
8.09,0.27,1.2,174.62,90.85,1
8.35,4.7,4.13,583.73,116.39,0
6.21,2.8,5.1,1034.73,110.81,0
5.82,3.29,2.46,210.93,156.92,0
9.26,1.84,5.88,1218.48,48.67,0
6.54,3.91,1.3,1158.4,447.86,0
8.91,0.83,2.5,556.93,442.56,0
8.95,0.24,2.27,37.59,307.62,0
8.59,1.98,5.58,1032.98,30.96,0
6.18,4.27,1.71,1148.74,402,0
8.79,3.77,2.82,251.92,30.89,0
8.58,2.59,1.12,1193.56,53.21,0
7.89,2.86,3.13,1190.9,162.65,0
6.85,0.65,5.14,628.54,215.74,0
6.55,4.2,1.82,1043.5,176.94,0
5.99,3.93,4.86,595.08,82.61,0
7.54,3.28,5.47,746.34,56.06,0
7.84,2.33,0.44,436.2,429.71,0
6.94,4.82,4.54,232.53,181.59,0
7.4,4.4,1.53,978.1,109.3,0
6.95,3.22,1.05,31.77,243.5,0
8.06,1.86,3.61,766.03,18.41,0
9.11,3.09,4.23,1128.15,300.14,0
6.16,2.88,2.37,311.02,124.24,0
7.03,1.97,0.24,452.78,299.1,1
6.06,1.53,5.45,776.11,307.06,0
8,2.04,4.38,343.53,404.61,0
8.42,2.87,1.63,1106.31,114.95,0
9.23,2.14,2.98,495.59,231.73,0
6.62,1.32,0.17,768.65,480.94,0
9.3,3.8,2.04,317.17,363.56,0
5.75,2.66,3.14,82.56,487.67,0
7.91,0.34,3.1,250.6,463.68,0
5.73,1.84,1.25,88.67,305.37,0
9.08,4.42,4.66,625.13,131.97,0
7.62,3.78,1.79,775.03,378.46,0
8.18,1.62,3.48,86.74,349.06,0
8.83,4.69,1.63,144.91,294.45,0
6.1,0.38,2.55,646.62,348.91,0
5.65,4.81,1.25,1044.96,306.79,0
9.02,1.23,3.8,827.57,259.69,0
6.76,0.05,2.55,162.98,207.98,0
6.02,2.17,0.1,1157.18,22.35,0
7.37,1.79,0.17,1195.16,432.84,0
7.89,2.7,2.83,442.7,432.77,0
5.62,3.98,1.1,812.34,297.02,0
6.6,4.21,3.51,655.26,133.94,0
5.63,2.01,2.45,1226.37,14.07,0
7.18,2.15,3.93,676.11,0.71,0
9.08,0.74,5.71,1249.16,36.45,0
9.43,0.24,3.17,283.17,179.94,0
8.05,3.21,4.72,468.83,94.2,1
6.15,0.32,4.52,1022.31,132.53,0
9.12,3.67,5.53,1025.19,349.83,0
7.56,2.7,1.28,959.87,479.57,0
6.11,0.99,4.96,1121.71,103.39,0
9.19,2.7,5.43,922.23,232.82,0
8.53,0.91,2.36,837.83,495.74,0
8.43,2.19,1.88,612.83,465.84,0
8.34,4,5.71,623.2,176.16,0
6.3,2.31,3.77,545.83,159.84,0
6.34,0.74,2.28,817.67,121.09,0
8.25,3.62,4.75,546.46,77.7,1
6.38,0.93,1.83,217.32,230.03,0
7.25,3.69,1.06,165.29,170.56,1
8.63,2.4,3.26,1204.08,372.42,0
8.64,2.27,3.4,61.42,118.43,0
7.31,4.26,4.95,163.94,368.17,0
8.67,3.54,2.74,595.54,144.07,0
8.85,0.16,4.89,363.92,296.36,0
8.12,1.48,1.87,545.43,319.22,0
6.41,4.35,3.45,179.16,335.89,0
6.6,0.09,1.25,196.25,87.67,0
6.76,2.73,2.31,1046.84,141.36,0
5.97,3.64,5.15,994.07,123.06,0
6.59,3.11,1.3,162.4,288.08,1
6.34,3.8,4.86,878.09,37.87,0
7.32,3.63,1.7,803.83,259.13,0
9.13,3.46,0.21,935.97,43.73,0
5.92,4.11,0.66,632.55,168.53,0
8.38,3.23,4.48,372.88,343.35,0
8.25,2.01,1.57,872.87,206.28,0
5.88,2.36,3.92,501.62,140.17,0
9.19,3.58,4.2,308.07,307.93,0
7.77,4.38,2.07,548.96,370.13,0
6.95,1.36,2.85,999.35,127.29,0
8.53,1.71,2.42,634.26,149.7,0
6.53,4.65,5.68,410.83,320.15,0
8.27,2.89,1.92,1086.47,482.61,0
5.66,0.89,1.1,1149.69,106.94,0
8.86,3.32,2.19,580.23,327.12,0
7.29,4.95,4.02,505.85,453.29,0
8.05,4.12,4.18,808.13,230.98,0
6.38,3.73,5.54,103.63,158.42,0
8.21,1.04,5.29,907.98,333.44,0
8.59,4.38,1.73,1023.51,15.72,0
7.39,2.63,2.73,534.75,180.08,1
7.97,4.45,4.48,251.76,128.99,0
7.33,1.65,5.5,66.6,112.31,0
9.08,0.31,2.02,839.3,89.88,0
7.49,2.38,2.67,371.62,368.53,0
8.87,1.35,5.4,619.14,477.55,0
8.71,3.58,2.15,520.67,192.39,0
7.14,4.79,2.88,252.1,24.55,0
6.42,3.45,5.43,675.63,359.46,0
7.12,4.43,4.81,613.68,269.1,0
8.8,2.27,1.46,822.67,361.82,0
6.41,3.86,1.95,349.89,323.95,0
7.6,4.22,2.12,302.59,452.72,0
8.72,3.55,5.48,1064.22,70.22,0
6.91,2.54,5.99,921.78,84.58,0
8.07,3.13,4.64,1010.7,170.78,0
6.48,3.5,2.91,186.58,245.69,0
5.94,1.27,0.06,314.53,462.86,0
8.68,4.05,4.18,760.93,453.48,0
5.9,4.75,2.34,1118.65,435.94,0
6.59,2.33,3.8,1162.99,111.26,0
8.92,3.51,3.64,1086.53,364.84,0
6.89,3.69,2.88,85.12,191.75,1
9.39,3.31,5.67,1072.52,465.59,0
9.42,2.74,0.14,1171.85,107.27,0
6.57,4.41,4.27,102.07,70.63,0
5.66,2.24,2.46,558.68,421.19,0
8.32,0.31,4.28,711.5,358.45,0
7.3,4.22,4.05,325.59,410.71,0
5.9,3.37,0.06,686.19,78.97,0
8.33,4.25,1.71,1155.16,442.4,0
5.62,0.69,1.13,1131.02,338.81,0
8.98,0.15,1,1223.59,325.78,0
6.05,4.67,4.37,644.82,291.29,0
6.01,0.74,1.44,551.42,382.44,0
6.2,4.05,2.85,875.55,207.8,0
9.34,4.12,1.48,559.29,66.41,0
8.27,3.54,3.48,83.27,269.63,1
8.71,0.66,4.32,944.3,374.05,0
7.09,3.34,1.99,386.85,76.82,1
6.85,4.45,3.62,92.34,112.01,0
6.44,2.13,4.95,56.19,348.27,0
7.42,2.07,0.57,1212.83,134.83,0
7.71,2.21,4.26,350.14,84.97,1
8.03,0.41,1.94,598.83,444.7,0
6.53,4.46,0.74,1237.23,80.45,0
9.29,4.35,3.27,623.75,172.07,0
6.18,4.99,1.36,129.83,214.22,0
9.36,2.93,4.93,730.96,238.07,0
5.56,3.76,0.26,142.01,180.65,0
7.42,1.01,0.59,150.76,456.27,0
6.83,3.34,3.13,1111.38,329.31,0
7.3,3.25,3.53,397.57,179.75,1
7.78,4.51,4.38,891.91,178.86,0
7.24,4.15,1.56,676.33,251.48,0
7.16,4.69,5.05,312.35,16.83,0
8.43,4.34,5.72,687.63,463.32,0
8.24,4.34,2.99,117.62,111.65,0
8.83,0.32,4.56,470.96,348.8,0
6.5,4.23,3.15,694,388.86,0
7.94,3.04,0.42,320.06,413.69,0
7.84,1.9,1.96,868.44,82.82,0
6.98,0.28,0.52,95.8,268.35,1
7.44,3.39,5.93,645.71,41.84,0
6.76,1.64,1.37,938.04,402.4,0
6.07,2.34,3.82,576.03,243.23,0
6.36,3.41,1.71,1140.72,79.24,0
5.92,4.56,3.92,832.88,359.34,0
8.23,4.13,1.26,1247.29,165.58,0
8.14,2.25,4.71,390.83,57.25,0
9.3,1.94,0.66,1222.26,230.54,0
8.42,1.2,5.37,800.66,117.62,0
5.71,1.86,5.04,976.38,475.11,0
9.04,0.56,4.07,1175.74,180.68,0
8.95,4.86,0.4,730.02,286.23,0
7.27,2.87,1.25,1124.97,474.18,0
7.84,0.64,5.16,717.96,196.86,0
9.4,1.76,0.73,790.98,179.06,0
7.63,2.74,0.94,595.28,81.2,1
9.12,2.66,3.26,214.96,469.15,0
5.83,0.18,1.65,732.95,400.37,0
6.26,4.75,1.33,1271.36,110.51,0
7.26,1.38,3.45,1029.73,166.34,0
7.84,0.08,2.24,979.32,457.46,0
8.76,0.38,0.84,847,268.64,0
9.45,2.9,3.21,471.84,278.17,0
7.06,0.69,2.32,245.41,324.07,0
5.69,0.21,4.41,315.18,381.08,0
8.7,1.9,0.62,38.03,469.64,0
7.92,3.11,3.72,885.32,401.11,0
6.29,0.56,2.62,1061.08,467.27,0
7.48,1.57,2.44,371.52,410.3,0
8.47,2.09,1.39,146.65,23.22,0
8.58,0.8,0.18,456.37,58.77,0
7.5,2.53,5.09,400.91,442.45,0
6.72,0.43,1.96,602.61,13.85,0
9.39,0.23,4.09,365.41,397.09,0
8.15,2.6,5.69,461.46,424.92,0
7.13,1.24,3.39,1182.59,207.73,0
6.62,0.48,2.38,455.24,177.43,1
8.42,2.12,1.61,1027.61,97.2,0
6.47,4.58,5.6,824.81,24.46,0
6.19,3.62,4.09,458.67,372.69,0
7.62,4.08,3.99,1068.59,36.86,0
6.66,4.36,2.56,785.75,472.33,0
8.02,4.86,5.07,40.95,148.37,0
5.97,3.82,4.28,117.28,397.12,0
8.12,3.04,1.7,985.85,29.84,0
6.63,1.83,3.6,597.09,268.14,1
5.5,0.91,2.58,544.99,174.55,0
6.01,3.43,0.04,215.2,15,0
9.23,4.97,4.85,229.79,327.9,0
8.97,2.34,0.74,1043.15,471.58,0
6.43,3.62,3.06,1082.85,5.38,0
8.61,2.48,2.02,741.2,135.22,0
7.93,2.16,2.05,404.81,351.8,0
9.38,2.05,2.86,1214.53,435.63,0
6.99,2.52,5.98,822.43,95.39,0
8.23,1.83,2.45,1041.74,35.36,0
5.75,3.74,1.09,34.17,4.32,0
7.08,4.37,3.68,601.91,107.6,0
9.36,4.41,1.42,1136.11,35.66,0
7.66,1.14,0.63,459.56,179.69,1
6.65,4.48,0.3,952.72,220.06,0
5.98,1.71,0.14,865.25,239.96,0
8.31,1.55,2.59,223.32,71.16,1
8.08,3.63,2.56,1014.13,231.99,0
7,1.52,1.11,172.91,4.53,0
9.3,0.26,4.7,954.45,119.71,0
5.59,1.87,0.78,1288.53,184.54,0
6.71,3.61,5.49,1246.64,59.18,0
9.18,1.63,3.53,1046.31,407,0
6.78,3.15,0.17,708.84,100.61,1
6.51,3.3,5.78,887.03,377.44,0
7.64,3.67,1.85,954.7,236.95,0
8.8,4.49,2.7,40.67,239.87,0
5.91,2.16,1.71,160.01,322.6,0
9.27,0.83,4.37,788.27,22.14,0
8.68,1.59,2.91,38.3,39.38,0
6.23,2.16,0.79,1184.31,163.42,0
8.35,3.57,0.63,651.87,208.41,1
7.04,0.07,4.35,357.36,214.97,0
7.11,1.58,1.42,530.15,338.44,0
8.63,3.9,0.83,1110.49,0.35,0
9.35,3.35,3,1207.53,479.55,0
6.01,3.66,4.82,177.62,87.24,0
7.18,4.06,1.67,1018.01,124.32,0
7.42,3.92,1.66,764.35,452.81,0
7.01,3.41,5,773.59,2.75,0
6.95,2.2,0.89,1019.9,495.65,0
5.71,4.92,3.7,313.01,17.98,0
8.24,2.85,5.73,704.43,60.27,0
7.24,1.01,5.05,435.58,120.05,0
6.28,1.46,0.37,150.03,219.36,0
8.76,3.47,1.92,163.45,259.23,0
8.71,4.62,0.85,203.32,52.36,0
7.45,0.89,5.7,810.92,36.84,0
6.69,0.41,5.92,164.4,15.93,0
8.05,4.41,1.41,754.03,128.38,0
6.65,4.58,4.02,777.14,460.77,0
6.44,1.38,5.05,1177.95,194.92,0
8.42,1.89,1.4,825.5,382,0
5.66,3.3,1.13,1281.7,95.09,0
5.88,1.65,0.07,69.36,32.34,0
5.53,4.39,2.47,924.27,277.14,0
6.11,0.54,5.4,63.63,411.05,0
5.78,0.19,5.42,956.31,449.23,0
9.48,1.04,0.77,520.03,273.1,0
6.66,1.43,1.23,806.36,147.02,0
6.1,0.56,2.45,423.11,54.76,0
6.46,0.33,4.68,232.06,333.91,0
9.24,3.78,3.67,948.86,140.22,0
7.58,0.82,3.08,1178.87,421.98,0
6.96,4.57,3.55,263.15,302.56,0
8.99,1.84,0.58,1199.29,429.44,0
7.08,3.35,2.87,208.03,283.33,1
6.84,1.13,5.95,964.29,385.87,0
6.33,1.2,0.53,1248.5,147.15,0
7.01,2.87,3.12,217.16,251.53,1
6.77,2.8,1.77,582.56,9.7,0
8.21,3.84,3.24,458.57,303.92,0
6.66,3.79,3.44,523.37,266.87,1
7.81,3.35,3.46,986.49,377.64,0
5.76,2.25,5.11,869.71,364.48,0
6.27,4.45,2.34,1260.23,313.81,0
7.13,3.11,3.1,265.56,28.34,0
9.25,4.95,0.07,719.94,451.5,0
7.01,4.1,4.74,600.39,9.01,0
8.16,0.22,1.56,1196.95,401.63,0
6.52,1.6,4.9,43.49,239.67,0
6.01,2.86,1.59,1286.25,409,0
5.73,3.61,0.06,639.26,232.53,0
6.72,2.75,0.93,824.44,323.47,0
6.13,3.93,5.91,487.27,181.63,0
6.2,1.41,1.92,1112.71,371.84,0
8.54,0.92,0.65,743.72,127.09,0
5.56,0.27,0.71,871.77,359.68,0
7.73,2.87,1.86,854.11,96.69,0
7.02,3.44,0.23,492.26,361.08,0
7.53,1.63,3.07,126.51,146.84,1
7.75,3.07,1.28,1055.79,139.32,0
6.75,0.26,3.12,397.94,405.75,0
6.68,0.5,0.84,1108.14,406.85,0
8.43,3.51,2.58,802.98,345.7,0
8.99,1.84,3.59,479.2,461.95,0
6.27,3.36,0.37,784.69,78.1,0
5.89,4.16,2.39,849.78,134.66,0
9.09,4.26,1.82,927.49,147.01,0
6.9,0.86,1.44,1074.37,152.64,0
7.71,2.43,3.63,232.89,164.02,1
6.94,3.67,3.53,1229.06,348.5,0
6,3.87,3.78,551.77,135.38,0
7.86,3.92,0.95,1122.77,142.96,0
7.6,1.14,1.71,310.01,285.21,1
6.31,0.96,1.26,66.87,96.68,0
7.31,2.95,3.24,758.15,182.44,1
8.69,3.71,2.77,442.33,28.97,0
7.86,1.6,1.98,1280.27,476.27,0
5.89,0.52,4.72,162.66,158.65,0
7.69,3.58,0.56,90.07,425.02,0
8.31,1.5,5.85,87.17,264.97,0
8.67,0.83,0.7,305.43,114.11,0
8.02,0.74,4.64,765.57,96.71,1
6.11,1.57,2.21,672.07,347.48,0
8.34,2.96,5.19,474.6,482.43,0
8.21,1.79,0.45,142.77,91.53,1
5.6,0.1,2.25,326.85,57.71,0
7.15,0.48,2.01,263.87,193.55,1
6.83,1.45,5.96,977,196.91,0
8.18,3.3,5.91,1020.53,403.13,0
6.36,0.49,1.14,1016.81,234.44,0
7.86,2.8,3.78,1260.68,31.23,0
9.15,0.6,3.21,1152.98,460.33,0
8.69,1.06,0.93,662.21,186.59,0
9.19,0.86,1.01,556.97,334.27,0
9.41,0.34,5.94,1193.03,333.74,0
5.54,3.36,2.72,806.26,28.17,0
7.99,2.32,0.75,403.89,1.8,0
7.15,4.16,1.29,746.87,44.02,0
8.94,0.49,1.61,1290.03,478.27,0
6.51,0.72,3.07,1108.83,397,0
9.42,1.53,2.01,387.23,66.01,0
7.95,3.83,2.73,1240.25,307.43,0
8.67,1.53,1,1276.46,305.99,0
5.84,2.04,1.96,323.58,0.28,0
6.23,1.51,0.42,1167.4,214.53,0
8.53,0.4,5.34,1151.67,355.89,0
5.59,4.7,1.19,80.49,93.4,0
8.77,2.74,4.54,880.51,425.45,0
5.56,3.94,2.1,417.71,330.15,0
8.13,3.29,2.85,886.76,3.46,0
6.96,2.57,1.75,1190.22,427.46,0
7.95,0.45,4.18,663.45,9.7,0
8.28,3.21,5.07,556.3,443.96,0
6.87,0.78,1.72,1200.34,166.86,0
5.93,2.07,1.45,1267.13,349.33,0
5.78,3.15,4.09,109.04,393.72,0
7.86,3.91,1.17,1202.02,140.63,0
7.58,3.43,3.84,135.12,178.22,1
8.47,3.36,0.57,458.35,254.77,1
7.54,0.75,3.72,998.47,291.35,0
7.19,1.73,3.08,1016.84,146.02,0
7.09,0.21,0.68,951.79,496.2,0
5.61,3.6,3.89,79.67,368.5,0
6.84,4.76,2.68,198.87,137.08,0
9.4,1.32,1.3,1218.99,320.22,0
8.99,0.44,2.12,133.46,217.69,0
6.82,2.38,2.95,129.75,430.16,0
7.85,4.28,0.55,1091.27,164.48,0
8.89,2.76,5.75,844.41,93.93,0
7.27,0.23,3.99,476.6,23.07,0
5.57,4.87,0.62,240.45,492.15,0
5.8,4.14,4.94,1152.9,179.61,0
7.54,0.66,1.94,1285.44,110.26,0
9.38,4.61,3.58,93.46,245.88,0
8.27,2.25,1.66,733.72,145.82,1
5.78,1.86,4.4,361.86,116.45,0
6.26,2.31,4.34,1087.13,308.19,0
8.59,4.17,3.31,469.51,37.42,0
8.87,3.3,1.45,937.58,254.5,0
7.97,0.3,1.52,715.19,193.72,1
8.08,4.79,2.3,717.73,266.26,0
5.61,0.74,0.87,1119.66,160.22,0
8.81,3.73,2.03,627.41,285.16,0
8.65,3.18,4.11,1103.91,40.91,0
6.54,0.94,4.99,491.55,188.08,1
8.33,0.85,2,251.97,118.75,1
6.36,4.35,1.4,608.46,219.04,0
5.66,2.1,5,662.91,199.17,0
6.3,3.27,5.34,637.55,315.59,0
6.21,2.52,2.46,1056.58,314.38,0
6.85,3.64,0.16,747.14,206.68,1
7.17,2.4,4.17,1158.32,90.81,0
7.53,1.44,4.7,683.02,290.96,1
7.41,1.82,0.11,315.39,483.26,0
6.58,4.3,3.57,194.46,92.72,0
5.62,2.34,3.53,1132.82,34.53,0
7.92,1.07,2.27,101.34,132.28,1
7.08,4.67,4.5,179.36,206.46,0
6.69,3.98,2.57,110.85,153.09,1
8.97,0.28,4.06,568.14,417.35,0
8.49,4.99,3.1,706.42,246.51,0
8.93,3.47,1.49,55.24,123.06,0
7.48,0.8,3.64,684.79,475.1,0
6.02,1.19,4.42,530.07,62.53,0
8.28,3.46,5.84,1012.53,61.46,0
6.32,3.9,2.28,1084.04,122.64,0
7.26,1.2,0.39,899.91,38.39,0
5.76,1.28,5.93,631.34,375.83,0
8.8,1.54,3.74,304.51,156.41,0
6,2.99,5.68,1105.84,364.92,0
9.11,0.86,0.62,463.92,381.37,0
8.96,0.52,2.05,482.49,118.76,0
7.36,3.39,0.8,1193.33,259.18,0
8.48,3.9,5.01,1269.01,259.8,0
7.98,2.5,5.28,1170.63,435.68,0
8.71,1.82,3.01,1297.76,12.82,0
7.23,2.16,1.12,1133.51,158.4,0
8.64,1.94,0.76,924.53,441.24,0
7.35,4.8,3.53,403.15,118.4,0
9.26,3.84,3.04,1240.26,68.44,0
7.45,1.04,4.17,1143.32,288.07,0
7.35,1.92,1.83,335.75,152.94,1
8.64,2.72,2.41,651.24,233.65,0
8.79,3.06,0.13,118.97,410.01,0
7.72,2.34,3.66,1240.7,260.35,0
6.22,4.05,2.54,757.42,257.94,0
7.37,3.84,5.52,341.4,139.09,0
9.37,2.53,3.85,401.35,396.43,0
8.51,4.27,2.39,1275.43,369.91,0
8.74,3.76,1.58,811.83,117.06,0
5.63,3.89,5.43,564.27,160,0
7.37,4.78,0.1,664.8,394.31,0
8.09,1.33,1.96,155.16,178.86,1
8.82,1.34,5.66,125.28,201.78,0
5.7,4.44,3.92,782.74,182.21,0
8.91,3.86,3.2,680.25,80.82,0
7.69,4.63,1.22,486.12,170.45,0
6.29,0.32,5,748.96,401.47,0
6.77,3.14,1.23,122.3,245.54,1
6.63,0.72,1.49,1228.87,229.11,0
7.62,2.52,1.15,403.01,78.18,1
5.71,0.78,0.95,121.16,88.78,0
6.13,0.64,5.72,245.27,21.48,0
8.75,0.06,3.61,151.25,6.98,0
6.03,3.15,3.83,256.83,244.01,0
6.43,1.8,5.73,559.28,204.62,0
7.31,0.53,1.38,967.32,137.69,0
7.57,1.61,0.04,375.88,495.02,0
8.55,0.84,3.59,583.63,199,0
7.29,4.71,3.05,1209.52,394.42,0
8.66,1.6,2.87,405.69,105.27,0
7.97,1.67,0.37,1039.29,123.52,0
5.95,4.2,2.73,230.43,284.2,0
6.13,3.24,1.73,256.47,2.01,0
7.25,3.55,1.65,609.31,8.71,0
7.09,3.18,1.33,327.31,71.11,1
8.47,4.73,2,1176.85,111.56,0
7.82,1.04,2.12,94.46,263.92,1
7.05,4.95,1.85,788.54,343.11,0
6.18,4.15,5.87,797.37,155.94,0
6.41,2.94,5.6,113.85,119.54,0
7.8,3.31,3.45,960.36,411.41,0
7.19,3.24,5.89,625.5,81.39,0
7.56,0.29,5.95,948.3,339.16,0
6.18,1.09,2.14,1080.19,465.67,0
8.15,4.81,2.67,440.08,116.11,0
8.91,2.67,5.75,645.3,43.48,0
6.53,1.89,3.65,361.17,489.88,0
7.47,3.81,1.28,285.92,135.39,1
9.4,2.62,4.14,30.76,137.83,0
6.83,0.07,1.23,1253.81,241.89,0
7.88,3.68,2.04,589.98,115.53,1
5.86,3.66,1.37,46.6,496.44,0
7.92,0.83,1.47,41.35,21.48,0
5.86,4.78,0.03,396.21,225.74,0
9.34,1.12,5.28,47.7,274.17,0
8.36,2.29,1.78,505.63,233.48,1
8.65,0.57,0.52,109.93,260.26,0
8.32,3.02,0.52,79.85,493.79,0
7.86,1.88,3.34,880.11,438.45,0
7.3,1.77,5.96,1181.69,154.22,0
8.93,4.13,0.87,549.92,275.74,0
9.33,0.05,0.6,1092.7,0.16,0
7.5,3.99,2.63,67.17,204.78,1
9.23,2.86,3.38,1017.67,81.94,0
7.83,4.93,1.77,109.76,355.68,0
7.65,2.95,1.82,1094.82,110.54,0
7.32,0.28,2.55,1150.61,374.45,0
6.34,0.25,1.88,1028.19,156.58,0
5.51,4.42,5.49,1072.35,462.91,0
6.47,4.21,0.25,743.09,222.71,0
7.54,1.73,1.41,366.4,419.76,0
7.02,3.09,4.85,846.9,314.08,0
7.29,2.45,5,588.22,488.7,0
9.42,4.84,0.67,36.78,371.36,0
6.9,4.75,5.84,635.57,363.85,0
7.31,4.92,4.16,857.01,132.43,0
6.03,4.33,1.64,47.63,252.43,0
5.69,4.55,2.74,819.13,145.06,0
8.6,1.09,1.78,858.72,9.65,0
7.78,4.16,0.9,230.8,355.29,0
8.54,3.54,1.75,577.46,117.92,0
6.1,4.81,3.48,1254.7,198.66,0
7.79,2.86,4.96,1152.92,142.32,0
6.51,0.43,2.18,551.74,99.82,1
6.41,2.99,2.09,474.3,33.56,0
5.55,3.43,2.81,187.58,168.94,0
6.02,1.1,3.87,74.69,40.87,0
6.74,1.97,4.51,407.78,270.16,1
5.97,2.99,1.96,1224.16,9.81,0
9.44,1.87,3.52,1247.44,470.01,0
6.73,1.87,2.34,1061.9,483.24,0
6.02,0.67,4.3,475.55,152.33,0
6.3,4.7,0.99,212.41,130.1,0
7.85,3.75,1.54,786.33,52.2,0
5.76,0.01,2.56,851.06,452.46,0
8.95,3.83,5.34,569.21,293.43,0
9.35,3.7,3.44,908.39,305.06,0
6.49,0.05,5.79,978.29,447.93,0
7.3,1.85,0.62,1024.49,455.39,0
5.59,3.03,2.76,667.92,414.17,0
8.06,2.26,2.51,1035.38,386.72,0
7.16,3.89,3.6,62.36,438.62,0
6.58,2.13,4.87,894.11,437.99,0
6.33,0.77,5.05,329.26,184.32,0
8.12,4.88,4.02,373.56,486.7,0
7.16,1.21,3.85,145.95,354.57,0
6.22,3.59,5.69,274.34,185.1,0
8.26,0.72,2.3,1289.85,221.02,0
7.76,1.65,5,557.55,343.57,0
8.93,2.21,5.53,1208.26,180.55,0
5.97,0.96,2.95,236.88,413.28,0
8.64,2.25,4.37,289.15,74.03,0
8.19,0.79,2.26,738.42,453.8,0
5.96,2.8,0.95,473.91,150.6,0
8.28,3.32,3.52,847.77,76.36,0
7.27,0.31,1.18,566,429.01,0
9.28,4.36,2.75,1060.73,119.73,0
6.07,0.93,5.24,578.08,421.7,0
8.07,1.13,0.52,756.88,148.13,1
7.03,3.31,0.18,437.76,466.93,0
9.33,2.34,3.64,924.13,109.54,0
6.82,2.5,1.99,861.51,34.82,0
9.35,0.64,2.51,534.19,468.27,0
9.11,4.03,2.43,380.56,82.81,0
6.58,3.09,0.52,809.91,472.07,0
8.71,0.68,0.02,1227.8,411.99,0
9.48,1.87,5.39,198.46,40.96,0
6.51,4.05,1.31,1044.88,222.57,0
7.25,2.84,2.56,719.6,36.7,0
7.58,0.54,5.83,697.46,164.89,0
6.68,1.86,4.96,1251.34,175.75,0
5.56,1.21,0.65,799.46,299.82,0
6.38,2.59,3.05,1084.76,487.95,0
6.63,4.22,4.38,683.39,84.88,0
7.27,2.18,4.19,347.31,164.58,1
6.18,2.17,4.57,912,293.55,0
8.99,4.53,2.74,1202.43,85.71,0
8.32,2.88,1.06,1098.36,355.35,0
5.84,2.83,2.79,281.92,201.83,0
8.1,1.31,3.89,432.45,474.79,0
8.11,3.04,3.65,686.44,314.94,0
9.32,2.88,0.42,755.94,181.54,0
5.51,1.98,0.39,276.14,359.74,0
6.49,4.95,5.79,322.12,419.38,0
9.21,4.41,0.91,993.72,400.24,0
9.23,3.75,1.77,957.5,131.38,0
8.38,2.69,4.61,1095.8,208.49,0
8.56,2.31,2.46,1214.82,226.09,0
5.87,0.92,1.09,421.49,194.19,0
7.56,1.53,2.8,1121.69,155.43,0
6.43,3.87,3.41,875.83,376.37,0
6.22,2.27,2.72,1246.37,6.11,0
8.74,4.41,5.51,375.53,146.77,0
6.04,0.74,1.71,372.48,70.81,0
7.37,2.54,3.97,924.45,64.38,0
9.25,3.23,0.67,1209.08,138.48,0
6.24,2.58,2.35,1077.19,381.08,0
9.41,4.45,4.45,953.34,484.71,0
9.48,4.95,1.35,521.88,257.31,0
7.72,0.58,3.54,941.56,169.49,0
6.18,0.65,0.92,1047.39,414.59,0
6.76,0.65,0.62,986.67,33.55,0
7.2,3.41,3.14,889.55,46.58,0
6.74,1.86,4.05,89.86,172.68,1
6.62,3.67,0.68,867.84,224.2,0
9.39,2.03,5.51,637.43,398.92,0
6.11,3.14,1.35,1251.19,462.63,0
